date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:40	1008/1008	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-3f0%22	https://transvelo.github.io/electro-html/2.0/assets/img/75X75/img7.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/75X75/img7.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:40	1192/1192	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-4a8%22	https://transvelo.github.io/electro-html/2.0/assets/img/75X75/img8.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/75X75/img8.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:41	914/914	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-392%22	https://transvelo.github.io/electro-html/2.0/assets/img/75X75/img9.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/75X75/img9.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:41	8997/8997	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-2325%22	https://transvelo.github.io/electro-html/2.0/assets/img/330X360/img1.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/330X360/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:42	6265/6265	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-1879%22	https://transvelo.github.io/electro-html/2.0/assets/img/100X60/img1.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/100X60/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:43	9163/9163	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-23cb%22	https://transvelo.github.io/electro-html/2.0/assets/img/100X60/img2.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/100X60/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:43	3989/3989	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-f95%22	https://transvelo.github.io/electro-html/2.0/assets/img/100X60/img3.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/100X60/img3.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:44	4759/4759	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-1297%22	https://transvelo.github.io/electro-html/2.0/assets/img/100X60/img4.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/100X60/img4.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:44	4087/4087	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-ff7%22	https://transvelo.github.io/electro-html/2.0/assets/img/100X60/img5.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/100X60/img5.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:44	86929/86929	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-15391%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/jquery/dist/jquery.min.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/jquery/dist/jquery.min.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:45	11635/11635	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-2d73%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/jquery-migrate/dist/jquery-migrate.min.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/jquery-migrate/dist/jquery-migrate.min.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:45	20541/20541	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-503d%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/popper.js/dist/umd/popper.min.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/popper.js/dist/umd/popper.min.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:46	58078/58078	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-e2de%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/bootstrap/bootstrap.min.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/bootstrap/bootstrap.min.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:46	8377/8377	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-20b9%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/appear.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/appear.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:47	5360/5360	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-14f0%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/jquery.countdown.min.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/jquery.countdown.min.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:47	23720/23720	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-5ca8%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/hs-megamenu/src/hs.megamenu.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/hs-megamenu/src/hs.megamenu.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:48	4587/4587	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-11eb%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/svg-injector/dist/svg-injector.min.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/svg-injector/dist/svg-injector.min.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:48	39884/39884	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-9bcc%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.concat.min.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:49	23264/23264	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-5ae0%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/jquery-validation/dist/jquery.validate.min.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/jquery-validation/dist/jquery.validate.min.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:49	52550/52550	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-cd46%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/fancybox/jquery.fancybox.min.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/fancybox/jquery.fancybox.min.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:50	11711/11711	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-2dbf%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/typed.js/lib/typed.min.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/typed.js/lib/typed.min.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:50	79171/79171	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-13543%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/slick-carousel/slick/slick.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/slick-carousel/slick/slick.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:50	45170/45170	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-b072%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/bootstrap-select/dist/js/bootstrap-select.min.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:50	4355/4355	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-1103%22	https://transvelo.github.io/electro-html/2.0/assets/js/hs.core.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/hs.core.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:51	10480/10480	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-28f0%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.countdown.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.countdown.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:51	47996/47996	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-bb7c%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.header.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.header.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:52	2058/2058	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-80a%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.hamburgers.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.hamburgers.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:52	16587/16587	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-40cb%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.unfold.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.unfold.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:52	868/868	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-364%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.focus-state.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.focus-state.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:53	2197/2197	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-895%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.malihu-scrollbar.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.malihu-scrollbar.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:53	3713/3713	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-e81%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.validation.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.validation.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:54	5895/5895	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-1707%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.fancybox.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.fancybox.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:54	4923/4923	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-133b%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.onscroll-animation.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.onscroll-animation.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:54	15147/15147	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-3b2b%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.slick-carousel.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.slick-carousel.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:55	2711/2711	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-a97%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.show-animation.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.show-animation.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:55	2037/2037	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-7f5%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.svg-injector.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.svg-injector.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:56	4817/4817	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-12d1%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.go-to.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.go-to.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:56	2085/2085	---M-Z	200	added ('OK')	application/javascript	etag:W/%225ee893c0-825%22	https://transvelo.github.io/electro-html/2.0/assets/js/components/hs.selectpicker.js	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/js/components/hs.selectpicker.js	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v2.html)
21:05:57	2998/2998	---M--	200	added ('OK')	image/png	etag:%225ee893c0-bb6%22	https://transvelo.github.io/electro-html/2.0/assets/vendor/malihu-custom-scrollbar-plugin/mCSB_buttons.png	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/vendor/malihu-custom-scrollbar-plugin/mCSB_buttons.png	(from https://transvelo.github.io/electro-html/2.0/assets/vendor/malihu-custom-scrollbar-plugin/jquery.mCustomScrollbar.css)
21:05:58	168770/168770	---M--	200	added ('OK')	image/png	etag:%225ee893c0-29342%22	https://transvelo.github.io/electro-html/2.0/assets/img/416X420/img2.png	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/416X420/img2.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
21:05:58	33275/33275	---M--	200	added ('OK')	image/png	etag:%225ee893c0-81fb%22	https://transvelo.github.io/electro-html/2.0/assets/img/190X150/img1.png	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/190X150/img1.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
21:05:59	4518/4518	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-11a6%22	https://transvelo.github.io/electro-html/2.0/assets/img/190X150/img2.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/190X150/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
21:05:59	2940/2940	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-b7c%22	https://transvelo.github.io/electro-html/2.0/assets/img/190X150/img3.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/190X150/img3.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
21:06:00	24001/24001	---M--	200	added ('OK')	image/png	etag:%225ee893c0-5dc1%22	https://transvelo.github.io/electro-html/2.0/assets/img/190X150/img4.png	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/190X150/img4.png	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
21:06:00	5630/5630	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-15fe%22	https://transvelo.github.io/electro-html/2.0/assets/img/320X300/img1.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/320X300/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
21:06:01	2477/2477	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-9ad%22	https://transvelo.github.io/electro-html/2.0/assets/img/212X200/img8.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/212X200/img8.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
21:06:02	10460/10460	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-28dc%22	https://transvelo.github.io/electro-html/2.0/assets/img/564X520/img2.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/564X520/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/index.html)
21:06:03	13382/13382	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-3446%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X275/img1.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X275/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:04	8652/8652	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-21cc%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X275/img2.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X275/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:04	55367/55367	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-d847%22	https://transvelo.github.io/electro-html/2.0/assets/img/1024X1024/img1.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/1024X1024/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:05	60337/60337	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-ebb1%22	https://transvelo.github.io/electro-html/2.0/assets/img/1024X1024/img2.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/1024X1024/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:05	11723/11723	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-2dcb%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X275/img3.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X275/img3.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:06	4905/4905	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-1329%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X275/img4.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X275/img4.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:06	4319/4319	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-10df%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X275/img5.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X275/img5.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:07	12310/12310	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-3016%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X275/img6.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X275/img6.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:07	3330/3330	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-d02%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X275/img7.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X275/img7.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:08	6432/6432	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-1920%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X275/img8.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X275/img8.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:08	41211/41211	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-a0fb%22	https://transvelo.github.io/electro-html/2.0/assets/img/1024X1024/img3.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/1024X1024/img3.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:09	25539/25539	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-63c3%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X275/img9.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X275/img9.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:10	802416/802416	---M--	200	added ('OK')	image/png	etag:%225ee893c0-c3e70%22	https://transvelo.github.io/electro-html/2.0/assets/img/1024X1024/img4.png	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/1024X1024/img4.png	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:10	5433/5433	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-1539%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X275/img10.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X275/img10.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:10	7364/7364	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-1cc4%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X275/img11.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X275/img11.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:11	34893/34893	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-884d%22	https://transvelo.github.io/electro-html/2.0/assets/img/1920X422/img2.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/1920X422/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:12	192464/192464	---M--	200	added ('OK')	image/png	etag:%225ee893c0-2efd0%22	https://transvelo.github.io/electro-html/2.0/assets/img/468X417/img1.png	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/468X417/img1.png	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:12	12415/12415	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-307f%22	https://transvelo.github.io/electro-html/2.0/assets/img/1920X1080/img4.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/1920X1080/img4.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:13	252903/252903	---M--	200	added ('OK')	image/png	etag:%225ee893c0-3dbe7%22	https://transvelo.github.io/electro-html/2.0/assets/img/665X616/img1.png	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/665X616/img1.png	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:13	10494/10494	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-28fe%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X300/img1.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X300/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:14	41419/41419	---M--	200	added ('OK')	image/png	etag:%225ee893c0-a1cb%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X300/img2.png	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X300/img2.png	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:14	7383/7383	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-1cd7%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X300/img3.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X300/img3.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:15	8218/8218	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-201a%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X300/img4.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X300/img4.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:15	13433/13433	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-3479%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X300/img5.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X300/img5.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:16	7295/7295	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-1c7f%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X300/img6.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X300/img6.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:16	70177/70177	---M--	200	added ('OK')	image/png	etag:%225ee893c0-11221%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X300/img7.png	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X300/img7.png	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:17	5256/5256	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-1488%22	https://transvelo.github.io/electro-html/2.0/assets/img/300X300/img8.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/300X300/img8.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:17	27599/27599	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-6bcf%22	https://transvelo.github.io/electro-html/2.0/assets/img/690X150/img1.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/690X150/img1.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:18	32883/32883	---M--	200	added ('OK')	image/jpeg	etag:%225ee893c0-8073%22	https://transvelo.github.io/electro-html/2.0/assets/img/690X150/img2.jpg	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/690X150/img2.jpg	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v3.html)
21:06:20	123037/123037	---M--	200	added ('OK')	image/png	etag:%225ee893c0-1e09d%22	https://transvelo.github.io/electro-html/2.0/assets/img/500X380/img1.png	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/500X380/img1.png	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v4.html)
21:06:20	76665/76665	---M--	200	added ('OK')	image/png	etag:%225ee893c0-12b79%22	https://transvelo.github.io/electro-html/2.0/assets/img/500X380/img2.png	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/500X380/img2.png	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v4.html)
21:06:21	143319/143319	---M--	200	added ('OK')	image/png	etag:%225ee893c0-22fd7%22	https://transvelo.github.io/electro-html/2.0/assets/img/500X380/img3.png	D:/xamp/htdocs/kooltechware/transvelo.github.io/electro-html/2.0/assets/img/500X380/img3.png	(from https://transvelo.github.io/electro-html/2.0/html/home/home-v4.html)
